POWO_ID,threat_prediction,full_name,GBIF_SuggestedKey,kin,phy,ord,fam,GBIF_SuggestedGen,GBIF_SuggestedSpe,GBIF_Suggestedauth,GBIF_SuggestedNameStatus,GBIF_AcceptedKey,Warning,TDWGCount,EcoregionCount,EOO,AOO,RecordCount,norm_forest_loss,norm_hfoot
84893-1,NonThreat,Anthurium hookeri Kunth,2872293,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hookeri,Kunth,ACCEPTED,2872293,;,8,5,530205.2525,11,20,15333.0288,3.612282432
84904-1,NonThreat,Anthurium humboldtianum Kunth,2873013,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium humboldtianum,Kunth,ACCEPTED,2873013,;,2,6,149990.0746,30,43,32004.95746,4.948251837
84908-1,NonThreat,Anthurium hygrophilum Engl.,2872371,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium hygrophilum,Engl.,ACCEPTED,2872371,;,1,4,42180.16216,5,5,39871,5.262683972
84922-1,Threat,Anthurium inconspicuum N.E.Br.,2872707,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium inconspicuum,N.E.Br.,ACCEPTED,2872707,;,1,2,44975.66815,3,3,58771,11.06857841
84930-1,NonThreat,Anthurium intermedium Kunth,2872921,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium intermedium,Kunth,ACCEPTED,2872921,;,2,9,453793.7094,64,96,103598.2569,9.092953721
84939-1,NonThreat,Anthurium jilekii Schott,2872688,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium jilekii,Schott,ACCEPTED,2872688,;,2,3,151806.1236,37,71,103598.2569,9.092953721
84956-1,NonThreat,Anthurium kunthii Poepp.,2873587,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium kunthii,Poepp.,ACCEPTED,2873587,;,9,35,4413089.638,207,351,62820.23622,4.939533509
84966-1,NonThreat,Anthurium lancifolium Schott,2872617,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lancifolium,Schott,ACCEPTED,2872617,;,4,15,703622.4994,145,618,34150.66592,6.038620817
84967-1,Threat,Anthurium langsdorffii Schott,2872350,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium langsdorffii,Schott,ACCEPTED,2872350,;,1,1,12697.17734,4,11,58771,11.06857841
84978-1,NonThreat,Anthurium lechlerianum Schott,2873502,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lechlerianum,Schott,ACCEPTED,2873502,;,2,5,527726.573,49,77,38779.64125,3.897417763
85016-1,NonThreat,Anthurium longifolium (Hoffm.) G.Don,2872891,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longifolium,G.Don,ACCEPTED,2872891,;,1,5,52231.79754,37,79,58771,11.06857841
85019-1,NonThreat,Anthurium longipes N.E.Br.,2872822,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium longipes,N.E.Br.,ACCEPTED,2872822,;,1,6,116154.1557,24,69,130424,7.910690873
85032-1,Threat,Anthurium lucidum Kunth,2872367,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium lucidum,Kunth,ACCEPTED,2872367,;,1,2,0,2,2,58771,11.06857841
85035-1,Threat,Anthurium luschnathianum Kunth,2873308,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium luschnathianum,Kunth,ACCEPTED,2873308,;,1,1,0,1,1,58771,11.06857841
85043-1,NonThreat,Anthurium macleanii Schott,2873228,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macleanii,Schott,ACCEPTED,2873228,;,2,6,350930.8282,37,53,38779.64125,3.897417763
85048-1,NonThreat,Anthurium macrophyllum (Sw.) Schott,2872559,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium macrophyllum,Schott,ACCEPTED,2872559,;,1,3,92601.12969,4,5,22191,4.555955001
85054-1,NonThreat,Anthurium magnificum Linden,2872520,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium magnificum,Linden,ACCEPTED,2872520,;,1,3,62482.92538,6,7,39871,5.262683972
85079-1,Threat,Anthurium metallicum Linden ex Schott,2872936,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium metallicum,Linden ex Schott,ACCEPTED,2872936,;,1,1,0,2,2,39871,5.262683972
85086-1,Threat,Anthurium microphyllum (Hook.) G.Don,2872785,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium microphyllum,G.Don,ACCEPTED,2872785,;,1,3,30522.1823,6,13,58771,11.06857841
85087-1,NonThreat,Anthurium microspadix Schott,2872761,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium microspadix,Schott,ACCEPTED,2872761,;,11,30,4022051.037,402,1329,32674.06661,5.821316292
85096-1,Threat,Anthurium montanum Hemsl.,2872626,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium montanum,Hemsl.,ACCEPTED,2872626,;,2,7,58661.5974,44,107,21415.64423,7.672347644
85106-1,NonThreat,Anthurium myosuroides (Kunth) Endl.,2872448,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium myosuroides,Endl. (Kunth),ACCEPTED,2872448,;,3,6,97518.57809,18,25,32643.06938,5.661649286
85123-1,NonThreat,Anthurium nitidum Benth.,2872905,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nitidum,Benth.,ACCEPTED,2872905,;,1,3,6523.362452,5,6,39871,5.262683972
85127-1,NonThreat,Anthurium nymphaeifolium K.Koch & C.D.Bouché,2873486,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium nymphaeifolium,K.Koch & C.D.Bouché,ACCEPTED,2873486,;,2,20,1095148.493,94,160,32004.95746,4.948251837
85129-1,NonThreat,Anthurium obliquatum Schott,2873606,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium obliquatum,Schott,ACCEPTED,2873606,;,1,1,0,1,1,22191,4.555955001
85137-1,NonThreat,Anthurium obtusilobum Schott,2873511,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium obtusilobum,Schott,ACCEPTED,2873511,;,3,11,608616.2084,112,383,33066.61817,5.784795277
85140-1,NonThreat,Anthurium ochranthum K.Koch,2872582,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium ochranthum,K.Koch,ACCEPTED,2872582,;,5,13,404762.1638,201,457,32370.02083,6.146483557
85143-1,NonThreat,Anthurium oerstedianum Schott,2873484,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium oerstedianum,Schott,ACCEPTED,2873484,;,1,3,13538.58466,25,68,2377,12.02355581
85165-1,Threat,Anthurium pallens Schott,2873329,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pallens,Schott,ACCEPTED,2873329,;,3,3,7818.790471,15,34,6552.451034,8.51038011
85170-1,Threat,Anthurium palmatum (L.) Schott,2873046,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium palmatum,Schott (L.),ACCEPTED,2873046,;,3,2,2316.068803,7,13,39619.53648,5.360080957
85173-1,NonThreat,Anthurium panduriforme Schott,2873058,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium panduriforme,Schott,ACCEPTED,2873058,;,4,10,698329.493,114,277,31618.96367,5.876915586
85185-1,Threat,Anthurium parvispathum Hemsl.,2873644,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium parvispathum,Hemsl.,ACCEPTED,2873644,;,2,3,17009.61455,13,20,12871.81224,8.088790839
85186-1,Threat,Anthurium parvum N.E.Br.,2873411,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium parvum,N.E.Br.,ACCEPTED,2873411,;,1,2,11752.74154,14,31,58771,11.06857841
85194-1,NonThreat,Anthurium pedatoradiatum Schott,2873561,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pedatoradiatum,Schott,ACCEPTED,2873561,;,3,8,101558.9607,47,83,12837.96902,7.82171183
85195-1,Threat,Anthurium pedatum (Kunth) Endl. ex Kunth,2873143,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pedatum,Endl. ex Kunth,ACCEPTED,2873143,;,1,3,116488.5546,4,6,39871,5.262683972
85198-1,NonThreat,Anthurium peltatum Poepp.,2872419,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium peltatum,Poepp. & Endl.,ACCEPTED,2872419,;,1,2,7620.530513,6,6,28652,3.8060849
85201-1,NonThreat,Anthurium pentaphyllum (Aubl.) G.Don,2873047,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pentaphyllum,G.Don,ACCEPTED,2873047,;,23,64,15646266.14,525,996,117103.6897,5.117404783
85219-1,NonThreat,Anthurium podophyllum (Cham. & Schltdl.) Kunth,2872599,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium podophyllum,Kunth,ACCEPTED,2872599,;,2,6,51434.01913,28,62,6159.779276,8.193216195
85241-1,NonThreat,Anthurium protensum Schott,2872981,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium protensum,Schott,ACCEPTED,2872981,;,2,5,39248.06868,55,186,3194.143457,9.428234562
85247-1,NonThreat,Anthurium pulchellum Engl.,2872753,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium pulchellum,Engl.,ACCEPTED,2872753,;,1,6,147164.2818,22,27,39871,5.262683972
85253-1,Threat,Anthurium purdieanum Schott,2872968,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium purdieanum,Schott,ACCEPTED,2872968,;,1,1,0,1,1,39871,5.262683972
85258-1,Threat,Anthurium quinquenervium (Kunth) Kunth,2873614,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium quinquenervium,Kunth,ACCEPTED,2873614,;,1,1,0,1,1,39871,5.262683972
85262-1,Threat,Anthurium radicans K.Koch & Haage,2872788,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium radicans,K.Koch & A.Haage,ACCEPTED,2872788,;,2,2,24404.33523,5,9,103598.2569,9.092953721
85270-1,NonThreat,Anthurium regale Linden,2873074,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium regale,Linden,ACCEPTED,2873074,;,2,2,25141.68108,8,9,33902.60478,4.487787908
85276-1,Threat,Anthurium reticulatum Benth.,2873264,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium reticulatum,Benth.,ACCEPTED,2873264,;,1,2,1147.245139,3,3,39871,5.262683972
85300-1,Threat,Anthurium roezlii Regel,2872895,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium roezlii,Regel,ACCEPTED,2872895,;,1,1,0,1,1,39871,5.262683972
85320-1,Threat,Anthurium sagittaria Linden ex Schott,2873060,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sagittaria,Linden ex Schott,ACCEPTED,2873060,;,1,1,0,1,1,39871,5.262683972
85321-1,NonThreat,Anthurium sagittatum (Sims) G.Don,2873573,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sagittatum,G.Don,ACCEPTED,2873573,;,7,17,4367626.585,149,286,141156.1108,2.917873151
85324-1,NonThreat,Anthurium salvinii Hemsl.,2872887,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium salvinii,Hemsl.,ACCEPTED,2872887,;,7,18,806104.1823,103,193,30320.68242,6.431941324
85327-1,NonThreat,Anthurium sanguineum Engl.,2872400,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sanguineum,Engl.,ACCEPTED,2872400,;,2,8,245777.0911,52,73,34199.32306,5.554532571
85333-1,NonThreat,Anthurium scandens (Aubl.) Engl.,2873423,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium scandens,Engl. (Aubl.),ACCEPTED,2873423,;,29,89,20077384.91,1179,2793,47286.53394,6.515610695
85334-1,NonThreat,Anthurium scherzerianum Schott,2873525,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium scherzerianum,Schott,ACCEPTED,2873525,;,1,3,12824.93028,26,119,2377,12.02355581
85335-1,NonThreat,Anthurium schlechtendalii Kunth,2872288,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium schlechtendalii,Kunth,ACCEPTED,2872288,;,7,27,1377897.94,441,1085,12735.79496,8.043251479
85347-1,NonThreat,Anthurium sellowianum Kunth,2873330,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sellowianum,Kunth,ACCEPTED,2873330,;,2,6,409727.3969,85,161,48443.65295,10.78485327
85350-1,NonThreat,Anthurium signatum K.Koch & L.Mathieu,2872853,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium signatum,K.Koch & L.Mathieu,ACCEPTED,2872853,;,1,3,16346.54877,6,6,22191,4.555955001
85354-1,NonThreat,Anthurium sinuatum Benth. ex Schott,2872356,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium sinuatum,Benth. ex Schott,ACCEPTED,2872356,;,11,21,8066844.104,79,154,139621.6622,4.985634005
85360-1,NonThreat,Anthurium solitarium Schott,2872638,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium solitarium,Schott,ACCEPTED,2872638,;,3,7,1264964.638,39,62,123696.276,7.654707123
85363-1,NonThreat,Anthurium spathiphyllum N.E.Br.,2873032,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium spathiphyllum,N.E.Br.,ACCEPTED,2873032,;,3,6,175543.3883,33,66,8546.912357,9.5116515
85366-1,NonThreat,Anthurium spectabile Schott,2872725,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium spectabile,Schott,ACCEPTED,2872725,;,1,2,15894.08946,19,40,2377,12.02355581
85368-1,Threat,Anthurium splendidum W.Bull ex Rodigas,2872715,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium splendidum,W.Bull ex Rodigas,ACCEPTED,2872715,;,1,1,0,1,3,39871,5.262683972
85376-1,NonThreat,Anthurium stipitatum Benth.,2873158,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium stipitatum,Benth.,ACCEPTED,2873158,;,1,5,150828.98,17,21,39871,5.262683972
85388-1,Threat,Anthurium subcordatum Schott,2872545,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium subcordatum,Schott,ACCEPTED,2872545,;,3,4,45745.64179,15,52,11852.78083,8.644510183
85394-1,NonThreat,Anthurium subsagittatum (Kunth) Kunth,2872608,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium subsagittatum,Kunth,ACCEPTED,2872608,;,1,4,31514.99809,18,28,22191,4.555955001
85395-1,NonThreat,Anthurium subsignatum Schott,2872333,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium subsignatum,Schott,ACCEPTED,2872333,;,2,5,46174.39603,43,118,10540.45592,10.28594573
85396-1,Threat,Anthurium subtriangulare Engl.,2873647,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium subtriangulare,Engl.,ACCEPTED,2873647,;,1,2,893.4296679,3,3,39871,5.262683972
85398-1,NonThreat,Anthurium subtrilobum Schott,2873292,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium subtrilobum,Schott,ACCEPTED,2873292,;,1,1,0,1,1,22191,4.555955001
85430-1,Threat,Anthurium tolimense Engl.,2873506,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium tolimense,Engl.,ACCEPTED,2873506,;,1,1,0,1,1,39871,5.262683972
85434-1,Threat,Anthurium treleasei Sodiro,2872835,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium treleasei,Sodiro,ACCEPTED,2872835,;,1,1,0,2,2,8218,6.891458637
85440-1,NonThreat,Anthurium trilobum Lindl.,2872854,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium trilobum,Hort.Lindl.,ACCEPTED,2872854,;,3,17,810220.1478,109,209,32643.06938,5.661649286
85445-1,NonThreat,Anthurium triphyllum (Willd. ex Schult.) Brongn. ex Schott,2873325,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium triphyllum,Brongn. ex Schott,ACCEPTED,2873325,;,4,10,2091587.874,130,230,32365.96498,4.276895173
85448-1,Threat,Anthurium truncatulum Engl.,2872839,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium truncatulum,Engl.,ACCEPTED,2872839,;,1,1,0,1,1,39871,5.262683972
85457-1,NonThreat,Anthurium umbrosum Liebm.,2873548,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium umbrosum,Liebm.,ACCEPTED,2873548,;,1,4,28237.7761,9,23,6467,7.637373724
85463-1,NonThreat,Anthurium urvilleanum Schott,2872556,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium urvilleanum,Schott,ACCEPTED,2872556,;,2,1,81103.37789,28,35,48443.65295,10.78485327
85473-1,NonThreat,Anthurium veitchii Mast.,2873417,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium veitchii,Mast.,ACCEPTED,2873417,;,1,2,5460.757791,9,17,39871,5.262683972
85476-1,NonThreat,Anthurium venosum Griseb.,2872920,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium venosum,Griseb.,ACCEPTED,2872920,;,2,4,8516.764793,6,11,3236.175578,10.86813907
85491-1,NonThreat,Anthurium wagenerianum K.Koch & C.D.Bouché,2872900,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium wagenerianum,K.Koch & Bouche,ACCEPTED,2872900,;,2,6,98032.9437,7,8,22171.70436,4.568647688
85496-1,Threat,Anthurium warocqueanum T.Moore,2873559,Plantae,Tracheophyta,Alismatales,Araceae,Anthurium,Anthurium warocqueanum,Moore,ACCEPTED,2873559,;,1,5,56845.19623,36,54,39871,5.262683972
