"accepted","full_name","base_url","POWO_ID","family"
"TRUE","Rungia latior Nees","/taxon/urn:lsid:ipni.org:names:","54781-1","Acanthaceae"
"TRUE","Rungia lepida C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54784-1","Acanthaceae"
"TRUE","Rungia letestui Benoist","/taxon/urn:lsid:ipni.org:names:","54783-1","Acanthaceae"
"TRUE","Rungia linifolia Nees","/taxon/urn:lsid:ipni.org:names:","54785-1","Acanthaceae"
"TRUE","Rungia longifolia Nees","/taxon/urn:lsid:ipni.org:names:","54786-1","Acanthaceae"
"TRUE","Rungia longipes D.Fang & H.S.Lo","/taxon/urn:lsid:ipni.org:names:","995104-1","Acanthaceae"
"TRUE","Rungia maculata Craib","/taxon/urn:lsid:ipni.org:names:","54789-1","Acanthaceae"
"TRUE","Rungia mastersii T.Anderson","/taxon/urn:lsid:ipni.org:names:","54790-1","Acanthaceae"
"TRUE","Rungia membranacea Merr.","/taxon/urn:lsid:ipni.org:names:","54791-1","Acanthaceae"
"TRUE","Rungia mina H.S.Lo","/taxon/urn:lsid:ipni.org:names:","54792-1","Acanthaceae"
"TRUE","Rungia minutiflora C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54793-1","Acanthaceae"
"TRUE","Rungia monetaria (Benoist) B.Hansen","/taxon/urn:lsid:ipni.org:names:","946998-1","Acanthaceae"
"TRUE","Rungia naoensis B.Hansen","/taxon/urn:lsid:ipni.org:names:","937847-1","Acanthaceae"
"TRUE","Rungia napoensis D.Fang & H.S.Lo","/taxon/urn:lsid:ipni.org:names:","995101-1","Acanthaceae"
"TRUE","Rungia oligoneura (J.B.Imlay) B.Hansen","/taxon/urn:lsid:ipni.org:names:","946999-1","Acanthaceae"
"TRUE","Rungia paxiana (Lindau) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54798-1","Acanthaceae"
"TRUE","Rungia pectinata (L.) Nees","/taxon/urn:lsid:ipni.org:names:","54799-1","Acanthaceae"
"TRUE","Rungia philippinensis C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54800-1","Acanthaceae"
"TRUE","Rungia pierrei Benoist","/taxon/urn:lsid:ipni.org:names:","54801-1","Acanthaceae"
"TRUE","Rungia pinpienensis H.S.Lo","/taxon/urn:lsid:ipni.org:names:","54802-1","Acanthaceae"
"TRUE","Rungia podostachya Bremek.","/taxon/urn:lsid:ipni.org:names:","54804-1","Acanthaceae"
"TRUE","Rungia punduana Nees","/taxon/urn:lsid:ipni.org:names:","54807-1","Acanthaceae"
"TRUE","Rungia pungens D.Fang & H.S.Lo","/taxon/urn:lsid:ipni.org:names:","995102-1","Acanthaceae"
"TRUE","Rungia purpurascens (Ridl.) B.Hansen","/taxon/urn:lsid:ipni.org:names:","947000-1","Acanthaceae"
"TRUE","Rungia repens (L.) Nees","/taxon/urn:lsid:ipni.org:names:","54808-1","Acanthaceae"
"TRUE","Rungia rivicola Craib","/taxon/urn:lsid:ipni.org:names:","54810-1","Acanthaceae"
"TRUE","Rungia rungioides (Kuntze) Backer","/taxon/urn:lsid:ipni.org:names:","54812-1","Acanthaceae"
"TRUE","Rungia salaccensis Valeton","/taxon/urn:lsid:ipni.org:names:","54813-1","Acanthaceae"
"TRUE","Rungia saranganensis Bremek.","/taxon/urn:lsid:ipni.org:names:","54814-1","Acanthaceae"
"TRUE","Rungia schliebenii Mildbr.","/taxon/urn:lsid:ipni.org:names:","54816-1","Acanthaceae"
"TRUE","Rungia selangorensis (C.B.Clarke) B.Hansen","/taxon/urn:lsid:ipni.org:names:","947001-1","Acanthaceae"
"TRUE","Rungia silvatica Hochr.","/taxon/urn:lsid:ipni.org:names:","54817-1","Acanthaceae"
"TRUE","Rungia sisparensis T.Anderson ex C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","60464975-2","Acanthaceae"
"TRUE","Rungia smeruensis Bremek.","/taxon/urn:lsid:ipni.org:names:","54819-1","Acanthaceae"
"TRUE","Rungia stolonifera C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54820-1","Acanthaceae"
"TRUE","Rungia subtilifolia (J.B.Imlay) B.Hansen","/taxon/urn:lsid:ipni.org:names:","947002-1","Acanthaceae"
"TRUE","Rungia sumatrana Miq.","/taxon/urn:lsid:ipni.org:names:","54821-1","Acanthaceae"
"TRUE","Rungia taiwanensis T.Yamaz.","/taxon/urn:lsid:ipni.org:names:","54822-1","Acanthaceae"
"TRUE","Rungia tenuissima J.B.Imlay","/taxon/urn:lsid:ipni.org:names:","54823-1","Acanthaceae"
"TRUE","Rungia tonkinensis Benoist","/taxon/urn:lsid:ipni.org:names:","54824-1","Acanthaceae"
"TRUE","Rungia tristichantha Bremek.","/taxon/urn:lsid:ipni.org:names:","54825-1","Acanthaceae"
"TRUE","Rungia vegeta (Ridl.) B.Hansen","/taxon/urn:lsid:ipni.org:names:","947003-1","Acanthaceae"
"TRUE","Rungia wightiana Nees","/taxon/urn:lsid:ipni.org:names:","54826-1","Acanthaceae"
"TRUE","Rungia yunnanensis H.S.Lo","/taxon/urn:lsid:ipni.org:names:","54827-1","Acanthaceae"
"TRUE","Ruspolia australis (Milne-Redh.) Vollesen","/taxon/urn:lsid:ipni.org:names:","77109727-1","Acanthaceae"
"TRUE","Ruspolia decurrens (Hochst. ex Nees) Milne-Redh.","/taxon/urn:lsid:ipni.org:names:","54828-1","Acanthaceae"
"TRUE","Ruspolia hypocrateriformis (Vahl) Milne-Redh.","/taxon/urn:lsid:ipni.org:names:","54830-1","Acanthaceae"
"TRUE","Ruspolia seticalyx (C.B.Clarke) Milne-Redh.","/taxon/urn:lsid:ipni.org:names:","54834-1","Acanthaceae"
"TRUE","Ruttya bernieri Benoist","/taxon/urn:lsid:ipni.org:names:","54836-1","Acanthaceae"
"TRUE","Ruttya fragrans Benoist","/taxon/urn:lsid:ipni.org:names:","54837-1","Acanthaceae"
"TRUE","Ruttya fruticosa Lindau","/taxon/urn:lsid:ipni.org:names:","54838-1","Acanthaceae"
"TRUE","Ruttya ovata Harv.","/taxon/urn:lsid:ipni.org:names:","54839-1","Acanthaceae"
"TRUE","Ruttya speciosa (Hochst.) Engl.","/taxon/urn:lsid:ipni.org:names:","54840-1","Acanthaceae"
"TRUE","Ruttya tricolor Benoist","/taxon/urn:lsid:ipni.org:names:","54841-1","Acanthaceae"
"TRUE","Saintpauliopsis lebrunii Staner","/taxon/urn:lsid:ipni.org:names:","382704-1","Acanthaceae"
"TRUE","Salpinctium hirsutum T.J.Edwards","/taxon/urn:lsid:ipni.org:names:","936929-1","Acanthaceae"
"TRUE","Salpinctium natalense (C.B.Clarke) T.J.Edwards","/taxon/urn:lsid:ipni.org:names:","946577-1","Acanthaceae"
"TRUE","Salpinctium stenosiphon (C.B.Clarke) T.J.Edwards","/taxon/urn:lsid:ipni.org:names:","946578-1","Acanthaceae"
"TRUE","Salpixantha coccinea Hook.","/taxon/urn:lsid:ipni.org:names:","54853-1","Acanthaceae"
"TRUE","Samuelssonia verrucosa Urb. & Ekman","/taxon/urn:lsid:ipni.org:names:","227255-2","Acanthaceae"
"TRUE","Sanchezia arborea Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227285-2","Acanthaceae"
"TRUE","Sanchezia aurantiaca Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227286-2","Acanthaceae"
"TRUE","Sanchezia aurea Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227287-2","Acanthaceae"
"TRUE","Sanchezia bicolor Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227288-2","Acanthaceae"
"TRUE","Sanchezia coccinea Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227289-2","Acanthaceae"
"TRUE","Sanchezia coleifolia Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227290-2","Acanthaceae"
"TRUE","Sanchezia conferta Leonard","/taxon/urn:lsid:ipni.org:names:","227291-2","Acanthaceae"
"TRUE","Sanchezia cyathibractea Mildbr.","/taxon/urn:lsid:ipni.org:names:","227292-2","Acanthaceae"
"TRUE","Sanchezia dasia Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227293-2","Acanthaceae"
"TRUE","Sanchezia decora Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227294-2","Acanthaceae"
"TRUE","Sanchezia ecuadorensis Leonard","/taxon/urn:lsid:ipni.org:names:","227295-2","Acanthaceae"
"TRUE","Sanchezia ferreyrae Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227296-2","Acanthaceae"
"TRUE","Sanchezia filamentosa Lindau","/taxon/urn:lsid:ipni.org:names:","227297-2","Acanthaceae"
"TRUE","Sanchezia flava Leonard","/taxon/urn:lsid:ipni.org:names:","227298-2","Acanthaceae"
"TRUE","Sanchezia fosteri Wassh.","/taxon/urn:lsid:ipni.org:names:","77080766-1","Acanthaceae"
"TRUE","Sanchezia killipii Leonard","/taxon/urn:lsid:ipni.org:names:","227301-2","Acanthaceae"
"TRUE","Sanchezia klugii Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227302-2","Acanthaceae"
"TRUE","Sanchezia lampra Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227303-2","Acanthaceae"
"TRUE","Sanchezia lasia Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227304-2","Acanthaceae"
"TRUE","Sanchezia lispa Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227306-2","Acanthaceae"
"TRUE","Sanchezia longiflora (Hook.f.) Hook.f. ex Planch.","/taxon/urn:lsid:ipni.org:names:","54883-1","Acanthaceae"
"TRUE","Sanchezia loranthifolia Lindau","/taxon/urn:lsid:ipni.org:names:","227307-2","Acanthaceae"
"TRUE","Sanchezia lutea Leonard","/taxon/urn:lsid:ipni.org:names:","227308-2","Acanthaceae"
"TRUE","Sanchezia macrocnemis (Nees) Wassh.","/taxon/urn:lsid:ipni.org:names:","1014801-1","Acanthaceae"
"TRUE","Sanchezia megalia Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227310-2","Acanthaceae"
"TRUE","Sanchezia munita (Nees) Planch.","/taxon/urn:lsid:ipni.org:names:","54888-1","Acanthaceae"
"TRUE","Sanchezia oblonga Ruiz & Pav.","/taxon/urn:lsid:ipni.org:names:","54890-1","Acanthaceae"
"TRUE","Sanchezia ovata Ruiz & Pav.","/taxon/urn:lsid:ipni.org:names:","54891-1","Acanthaceae"
"TRUE","Sanchezia parvibracteata Sprague & Hutch.","/taxon/urn:lsid:ipni.org:names:","227313-2","Acanthaceae"
"TRUE","Sanchezia parviflora Leonard","/taxon/urn:lsid:ipni.org:names:","227314-2","Acanthaceae"
"TRUE","Sanchezia pedicellata Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227315-2","Acanthaceae"
"TRUE","Sanchezia pulchra Leonard","/taxon/urn:lsid:ipni.org:names:","227318-2","Acanthaceae"
"TRUE","Sanchezia punicea Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227319-2","Acanthaceae"
"TRUE","Sanchezia putumayensis Leonard","/taxon/urn:lsid:ipni.org:names:","227320-2","Acanthaceae"
"TRUE","Sanchezia rhodochroa Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227321-2","Acanthaceae"
"TRUE","Sanchezia rosea Leonard","/taxon/urn:lsid:ipni.org:names:","227322-2","Acanthaceae"
"TRUE","Sanchezia rubriflora Leonard","/taxon/urn:lsid:ipni.org:names:","227323-2","Acanthaceae"
"TRUE","Sanchezia sanmartinensis Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227324-2","Acanthaceae"
"TRUE","Sanchezia scandens (Lindau) Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227325-2","Acanthaceae"
"TRUE","Sanchezia sericea Leonard","/taxon/urn:lsid:ipni.org:names:","227326-2","Acanthaceae"
"TRUE","Sanchezia siraensis Wassh.","/taxon/urn:lsid:ipni.org:names:","77080767-1","Acanthaceae"
"TRUE","Sanchezia skutchii Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227327-2","Acanthaceae"
"TRUE","Sanchezia speciosa Leonard","/taxon/urn:lsid:ipni.org:names:","227328-2","Acanthaceae"
"TRUE","Sanchezia sprucei Lindau","/taxon/urn:lsid:ipni.org:names:","227329-2","Acanthaceae"
"TRUE","Sanchezia stenantha Leonard","/taxon/urn:lsid:ipni.org:names:","227331-2","Acanthaceae"
"TRUE","Sanchezia stenomacra Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227332-2","Acanthaceae"
"TRUE","Sanchezia sylvestris Leonard","/taxon/urn:lsid:ipni.org:names:","227333-2","Acanthaceae"
"TRUE","Sanchezia tarapotensis Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227334-2","Acanthaceae"
"TRUE","Sanchezia thinophila Leonard","/taxon/urn:lsid:ipni.org:names:","227335-2","Acanthaceae"
"TRUE","Sanchezia tigrina Leonard","/taxon/urn:lsid:ipni.org:names:","227337-2","Acanthaceae"
"TRUE","Sanchezia villosa Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227338-2","Acanthaceae"
"TRUE","Sanchezia williamsii Leonard","/taxon/urn:lsid:ipni.org:names:","227339-2","Acanthaceae"
"TRUE","Sanchezia woytkowskii Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227340-2","Acanthaceae"
"TRUE","Sanchezia wurdackii Wassh.","/taxon/urn:lsid:ipni.org:names:","314066-2","Acanthaceae"
"TRUE","Sanchezia xantha Leonard & L.B.Sm.","/taxon/urn:lsid:ipni.org:names:","227341-2","Acanthaceae"
"TRUE","Sapphoa ekmanii Borhidi","/taxon/urn:lsid:ipni.org:names:","227625-2","Acanthaceae"
"TRUE","Sapphoa rigidifolia Urb.","/taxon/urn:lsid:ipni.org:names:","227626-2","Acanthaceae"
"TRUE","Satanocrater fellatensis Schweinf.","/taxon/urn:lsid:ipni.org:names:","54937-1","Acanthaceae"
"TRUE","Satanocrater paradoxa (Lindau) Lindau","/taxon/urn:lsid:ipni.org:names:","54939-1","Acanthaceae"
"TRUE","Satanocrater ruspolii (Lindau) Lindau","/taxon/urn:lsid:ipni.org:names:","54940-1","Acanthaceae"
"TRUE","Satanocrater somalensis (Lindau) Lindau","/taxon/urn:lsid:ipni.org:names:","54941-1","Acanthaceae"
"TRUE","Schaueria azaleiflora Rusby","/taxon/urn:lsid:ipni.org:names:","228921-2","Acanthaceae"
"TRUE","Schaueria calytricha (Otto ex Hook.) Orb.","/taxon/urn:lsid:ipni.org:names:","77165481-1","Acanthaceae"
"TRUE","Schaueria capitata Nees","/taxon/urn:lsid:ipni.org:names:","54947-1","Acanthaceae"
"TRUE","Schaueria gonatistachya (Nees & Mart.) Nees","/taxon/urn:lsid:ipni.org:names:","54950-1","Acanthaceae"
"TRUE","Schaueria hirta A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165485-1","Acanthaceae"
"TRUE","Schaueria humuliflora (Nees & Mart.) Nees","/taxon/urn:lsid:ipni.org:names:","54952-1","Acanthaceae"
"TRUE","Schaueria lachnostachya Nees","/taxon/urn:lsid:ipni.org:names:","54953-1","Acanthaceae"
"TRUE","Schaueria litoralis (Vell.) A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165482-1","Acanthaceae"
"TRUE","Schaueria macrophylla Nees","/taxon/urn:lsid:ipni.org:names:","54957-1","Acanthaceae"
"TRUE","Schaueria marginata Nees","/taxon/urn:lsid:ipni.org:names:","54959-1","Acanthaceae"
"TRUE","Schaueria maximiliani Nees","/taxon/urn:lsid:ipni.org:names:","54960-1","Acanthaceae"
"TRUE","Schaueria paranaensis (Rizzini) A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165507-1","Acanthaceae"
"TRUE","Schaueria populifolia C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54963-1","Acanthaceae"
"TRUE","Schaueria pyramidalis A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165486-1","Acanthaceae"
"TRUE","Schaueria spicata (Vell.) A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165483-1","Acanthaceae"
"TRUE","Schaueria sulfurea Nees","/taxon/urn:lsid:ipni.org:names:","54965-1","Acanthaceae"
"TRUE","Schaueria thyrsiflora A.L.A.Côrtes","/taxon/urn:lsid:ipni.org:names:","77165484-1","Acanthaceae"
"TRUE","Schaueriopsis variabilis Champl. & I.Darbysh.","/taxon/urn:lsid:ipni.org:names:","77120952-1","Acanthaceae"
"TRUE","Sclerochiton apiculatus Vollesen","/taxon/urn:lsid:ipni.org:names:","958596-1","Acanthaceae"
"TRUE","Sclerochiton bequaertii De Wild.","/taxon/urn:lsid:ipni.org:names:","54987-1","Acanthaceae"
"TRUE","Sclerochiton boivinii (Baill.) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54988-1","Acanthaceae"
"TRUE","Sclerochiton coeruleus (Lindau) S.Moore","/taxon/urn:lsid:ipni.org:names:","54989-1","Acanthaceae"
"TRUE","Sclerochiton glandulosissimus Vollesen","/taxon/urn:lsid:ipni.org:names:","958594-1","Acanthaceae"
"TRUE","Sclerochiton harveyanus Nees","/taxon/urn:lsid:ipni.org:names:","54992-1","Acanthaceae"
"TRUE","Sclerochiton hirsutus Vollesen","/taxon/urn:lsid:ipni.org:names:","958593-1","Acanthaceae"
"TRUE","Sclerochiton ilicifolius A.Meeuse","/taxon/urn:lsid:ipni.org:names:","54994-1","Acanthaceae"
"TRUE","Sclerochiton insignis (Mildbr.) Vollesen","/taxon/urn:lsid:ipni.org:names:","962432-1","Acanthaceae"
"TRUE","Sclerochiton kirkii (T.Anderson) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54995-1","Acanthaceae"
"TRUE","Sclerochiton nitidus (S.Moore) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54996-1","Acanthaceae"
"TRUE","Sclerochiton obtusisepalus C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54997-1","Acanthaceae"
"TRUE","Sclerochiton odoratissimus Hilliard","/taxon/urn:lsid:ipni.org:names:","54998-1","Acanthaceae"
"TRUE","Sclerochiton preussii (Lindau) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","54999-1","Acanthaceae"
"TRUE","Sclerochiton tanzaniensis Vollesen","/taxon/urn:lsid:ipni.org:names:","958592-1","Acanthaceae"
"TRUE","Sclerochiton triacanthus A.Meeuse","/taxon/urn:lsid:ipni.org:names:","55004-1","Acanthaceae"
"TRUE","Sclerochiton uluguruensis Vollesen","/taxon/urn:lsid:ipni.org:names:","958595-1","Acanthaceae"
"TRUE","Sclerochiton vogelii (Nees) T.Anderson","/taxon/urn:lsid:ipni.org:names:","55005-1","Acanthaceae"
"TRUE","Siphonoglossa calcarea Leonard","/taxon/urn:lsid:ipni.org:names:","285093-2","Acanthaceae"
"TRUE","Siphonoglossa durangensis Henrickson & Hilsenb.","/taxon/urn:lsid:ipni.org:names:","55143-1","Acanthaceae"
"TRUE","Spathacanthus hahnianus Baill.","/taxon/urn:lsid:ipni.org:names:","241140-2","Acanthaceae"
"TRUE","Spathacanthus hoffmannii Lindau","/taxon/urn:lsid:ipni.org:names:","241141-2","Acanthaceae"
"TRUE","Spathacanthus parviflorus Leonard","/taxon/urn:lsid:ipni.org:names:","241142-2","Acanthaceae"
"TRUE","Staurogyne alba Braz & R.Monteiro","/taxon/urn:lsid:ipni.org:names:","77089850-1","Acanthaceae"
"TRUE","Staurogyne amboinica Bremek.","/taxon/urn:lsid:ipni.org:names:","55187-1","Acanthaceae"
"TRUE","Staurogyne amoena Benoist","/taxon/urn:lsid:ipni.org:names:","55188-1","Acanthaceae"
"TRUE","Staurogyne anigozanthus (Nees) Kuntze","/taxon/urn:lsid:ipni.org:names:","243598-2","Acanthaceae"
"TRUE","Staurogyne anomala Bremek.","/taxon/urn:lsid:ipni.org:names:","55191-1","Acanthaceae"
"TRUE","Staurogyne arcuata C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","55192-1","Acanthaceae"
"TRUE","Staurogyne argentea Wall.","/taxon/urn:lsid:ipni.org:names:","55193-1","Acanthaceae"
"TRUE","Staurogyne aristata E.Hossain","/taxon/urn:lsid:ipni.org:names:","55194-1","Acanthaceae"
"TRUE","Staurogyne athroantha Bremek.","/taxon/urn:lsid:ipni.org:names:","55195-1","Acanthaceae"
"TRUE","Staurogyne atropurpurea E.Hossain","/taxon/urn:lsid:ipni.org:names:","55196-1","Acanthaceae"
"TRUE","Staurogyne axillaris S.Moore","/taxon/urn:lsid:ipni.org:names:","55197-1","Acanthaceae"
"TRUE","Staurogyne balansae Benoist","/taxon/urn:lsid:ipni.org:names:","55199-1","Acanthaceae"
"TRUE","Staurogyne batuensis Bremek.","/taxon/urn:lsid:ipni.org:names:","55201-1","Acanthaceae"
"TRUE","Staurogyne beddomei (C.B.Clarke) Kuntze","/taxon/urn:lsid:ipni.org:names:","55202-1","Acanthaceae"
"TRUE","Staurogyne bella Bremek.","/taxon/urn:lsid:ipni.org:names:","55204-1","Acanthaceae"
"TRUE","Staurogyne bicolor (Mildbr.) Champl.","/taxon/urn:lsid:ipni.org:names:","962712-1","Acanthaceae"
"TRUE","Staurogyne brachiata (Hiern) Leonard","/taxon/urn:lsid:ipni.org:names:","243599-2","Acanthaceae"
"TRUE","Staurogyne brachystachya Benoist","/taxon/urn:lsid:ipni.org:names:","55206-1","Acanthaceae"
"TRUE","Staurogyne brevicaulis Benoist","/taxon/urn:lsid:ipni.org:names:","55207-1","Acanthaceae"
"TRUE","Staurogyne bullata Bremek.","/taxon/urn:lsid:ipni.org:names:","55209-1","Acanthaceae"
"TRUE","Staurogyne burbidgei C.B.Clarke ex Bremek.","/taxon/urn:lsid:ipni.org:names:","55210-1","Acanthaceae"
"TRUE","Staurogyne cambodiana (Benoist) E.Hossain","/taxon/urn:lsid:ipni.org:names:","55211-1","Acanthaceae"
"TRUE","Staurogyne capillipes Bremek.","/taxon/urn:lsid:ipni.org:names:","55213-1","Acanthaceae"
"TRUE","Staurogyne capitata E.A.Bruce","/taxon/urn:lsid:ipni.org:names:","55214-1","Acanthaceae"
"TRUE","Staurogyne carvalhoi Profice","/taxon/urn:lsid:ipni.org:names:","320995-2","Acanthaceae"
"TRUE","Staurogyne chapaensis Benoist","/taxon/urn:lsid:ipni.org:names:","55215-1","Acanthaceae"
"TRUE","Staurogyne ciliata Elmer","/taxon/urn:lsid:ipni.org:names:","55216-1","Acanthaceae"
"TRUE","Staurogyne citrina Ridl.","/taxon/urn:lsid:ipni.org:names:","55217-1","Acanthaceae"
"TRUE","Staurogyne comosa Kuntze","/taxon/urn:lsid:ipni.org:names:","55218-1","Acanthaceae"
"TRUE","Staurogyne concinnula (Hance) Kuntze","/taxon/urn:lsid:ipni.org:names:","55219-1","Acanthaceae"
"TRUE","Staurogyne condensata (Ridl.) Bremek.","/taxon/urn:lsid:ipni.org:names:","55221-1","Acanthaceae"
"TRUE","Staurogyne coriacea (T.Anderson ex C.B.Clarke) Kuntze","/taxon/urn:lsid:ipni.org:names:","55223-1","Acanthaceae"
"TRUE","Staurogyne cuneata J.B.Imlay","/taxon/urn:lsid:ipni.org:names:","55226-1","Acanthaceae"
"TRUE","Staurogyne dasyphylla Bremek.","/taxon/urn:lsid:ipni.org:names:","55227-1","Acanthaceae"
"TRUE","Staurogyne debilis (T.Anderson) C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","55229-1","Acanthaceae"
"TRUE","Staurogyne densifolia Bremek.","/taxon/urn:lsid:ipni.org:names:","55230-1","Acanthaceae"
"TRUE","Staurogyne diandra E.Hossain","/taxon/urn:lsid:ipni.org:names:","55231-1","Acanthaceae"
"TRUE","Staurogyne diantheroides Lindau","/taxon/urn:lsid:ipni.org:names:","243600-2","Acanthaceae"
"TRUE","Staurogyne dispar J.B.Imlay","/taxon/urn:lsid:ipni.org:names:","55233-1","Acanthaceae"
"TRUE","Staurogyne elegans (Nees) Kuntze","/taxon/urn:lsid:ipni.org:names:","243601-2","Acanthaceae"
"TRUE","Staurogyne elongata (Nees) Kuntze","/taxon/urn:lsid:ipni.org:names:","55236-1","Acanthaceae"
"TRUE","Staurogyne ericoides Lindau","/taxon/urn:lsid:ipni.org:names:","243602-2","Acanthaceae"
"TRUE","Staurogyne euryphylla E.Hossain","/taxon/urn:lsid:ipni.org:names:","55238-1","Acanthaceae"
"TRUE","Staurogyne eustachya Lindau","/taxon/urn:lsid:ipni.org:names:","243603-2","Acanthaceae"
"TRUE","Staurogyne expansa Bremek.","/taxon/urn:lsid:ipni.org:names:","55240-1","Acanthaceae"
"TRUE","Staurogyne fastigiata (Nees) Kuntze","/taxon/urn:lsid:ipni.org:names:","243604-2","Acanthaceae"
"TRUE","Staurogyne filipes E.Hossain","/taxon/urn:lsid:ipni.org:names:","55242-1","Acanthaceae"
"TRUE","Staurogyne flava Braz & R.Monteiro","/taxon/urn:lsid:ipni.org:names:","77089851-1","Acanthaceae"
"TRUE","Staurogyne glutinosa (Wall. ex C.B.Clarke) Kuntze","/taxon/urn:lsid:ipni.org:names:","55247-1","Acanthaceae"
"TRUE","Staurogyne gracilis (T.Anderson) Kuntze","/taxon/urn:lsid:ipni.org:names:","55249-1","Acanthaceae"
"TRUE","Staurogyne grandiflora E.Hossain","/taxon/urn:lsid:ipni.org:names:","55250-1","Acanthaceae"
"TRUE","Staurogyne griffithiana (Nees) Kuntze","/taxon/urn:lsid:ipni.org:names:","55251-1","Acanthaceae"
"TRUE","Staurogyne guianensis (Bremek.) T.F.Daniel & McDade","/taxon/urn:lsid:ipni.org:names:","77145234-1","Acanthaceae"
"TRUE","Staurogyne hainanensis C.Y.Wu & H.S.Lo","/taxon/urn:lsid:ipni.org:names:","55252-1","Acanthaceae"
"TRUE","Staurogyne havilandii C.B.Clarke ex Bremek.","/taxon/urn:lsid:ipni.org:names:","55253-1","Acanthaceae"
"TRUE","Staurogyne helferi (T.Anderson) Kuntze","/taxon/urn:lsid:ipni.org:names:","55254-1","Acanthaceae"
"TRUE","Staurogyne hirsuta (Nees) Kuntze","/taxon/urn:lsid:ipni.org:names:","243607-2","Acanthaceae"
"TRUE","Staurogyne humifusa Bremek.","/taxon/urn:lsid:ipni.org:names:","55257-1","Acanthaceae"
"TRUE","Staurogyne hypoleuca Benoist","/taxon/urn:lsid:ipni.org:names:","55259-1","Acanthaceae"
"TRUE","Staurogyne inaequalis E.Hossain","/taxon/urn:lsid:ipni.org:names:","55260-1","Acanthaceae"
"TRUE","Staurogyne incana (Blume) Kuntze","/taxon/urn:lsid:ipni.org:names:","55261-1","Acanthaceae"
"TRUE","Staurogyne itatiaiae (Wawra) Leonard","/taxon/urn:lsid:ipni.org:names:","243608-2","Acanthaceae"
"TRUE","Staurogyne jaheri Bremek.","/taxon/urn:lsid:ipni.org:names:","55263-1","Acanthaceae"
"TRUE","Staurogyne kamerunensis (Engl.) Benoist","/taxon/urn:lsid:ipni.org:names:","55265-1","Acanthaceae"
"TRUE","Staurogyne kerrii E.Hossain","/taxon/urn:lsid:ipni.org:names:","55266-1","Acanthaceae"
"TRUE","Staurogyne kinabaluensis Bremek.","/taxon/urn:lsid:ipni.org:names:","55267-1","Acanthaceae"
"TRUE","Staurogyne kingiana C.B.Clarke","/taxon/urn:lsid:ipni.org:names:","55268-1","Acanthaceae"
"TRUE","Staurogyne lanceolata (Hassk.) Kuntze","/taxon/urn:lsid:ipni.org:names:","55270-1","Acanthaceae"
